Time(sec)	Temp(C)	DTA(uV)	TGA(mg)
659.000000	130.819702	-1.414000	2.188999
660.000000	130.962692	-1.416000	2.190300
661.000000	131.028000	-1.419000	2.191200
662.000000	131.313202	-1.424000	2.191097
663.000000	131.350601	-1.430000	2.190800
664.000000	131.577301	-1.436000	2.189697
665.000000	131.792694	-1.442000	2.187599
666.000000	131.787201	-1.447000	2.184200
667.000000	132.084503	-1.452000	2.181198
668.000000	132.300690	-1.456000	2.179501
669.000000	132.346695	-1.459000	2.178497
670.000000	132.585403	-1.461000	2.178398
671.000000	132.700699	-1.462000	2.178997
672.000000	132.864792	-1.463000	2.178699
673.000000	133.153290	-1.463000	2.177399
674.000000	133.138290	-1.463000	2.175499
675.000000	133.347992	-1.462000	2.173100
676.000000	133.622589	-1.461000	2.170700
677.000000	133.650803	-1.461000	2.168301
678.000000	133.874191	-1.459000	2.167900
679.000000	134.052902	-1.459000	2.170399
680.000000	134.149902	-1.458000	2.174000
681.000000	134.446701	-1.459000	2.176598
682.000000	134.516998	-1.460000	2.178497
683.000000	134.638702	-1.462000	2.181000
684.000000	134.941498	-1.465000	2.183399
685.000000	134.981796	-1.469000	2.184700
686.000000	135.207901	-1.472000	2.186100
687.000000	135.405991	-1.474000	2.187500
688.000000	135.437698	-1.475000	2.189400
689.000000	135.722504	-1.474000	2.190998
690.000000	135.908493	-1.472000	2.191998
691.000000	135.934494	-1.469000	2.192799
692.000000	136.226593	-1.467000	2.192799
693.000000	136.353699	-1.465000	2.192799
694.000000	136.521500	-1.465000	2.192898
695.000000	136.753998	-1.465000	2.192200
696.000000	136.770493	-1.467000	2.192101
697.000000	137.004700	-1.470000	2.191597
698.000000	137.268890	-1.473000	2.191097
699.000000	137.274994	-1.478000	2.188698
700.000000	137.488297	-1.483000	2.186501
701.000000	137.678497	-1.489000	2.185200
702.000000	137.781189	-1.499000	2.184097
703.000000	138.083191	-1.509000	2.183098
704.000000	138.112000	-1.522000	2.182999
705.000000	138.285797	-1.536000	2.184898
706.000000	138.584290	-1.551000	2.187698
707.000000	138.629791	-1.569000	2.190399
708.000000	138.814102	-1.586000	2.193398
709.000000	139.035599	-1.603000	2.195801
710.000000	139.086304	-1.618000	2.198299
711.000000	139.361603	-1.631000	2.199200
712.000000	139.517395	-1.641000	2.199497
713.000000	139.556396	-1.649000	2.199898
714.000000	139.864502	-1.654000	2.199699
715.000000	139.992889	-1.656000	2.199497
716.000000	140.134399	-1.655000	2.199200
717.000000	140.386200	-1.653000	2.199898
718.000000	140.410400	-1.648000	2.200397
719.000000	140.637497	-1.642000	2.200600
720.000000	140.916000	-1.634000	2.201401
721.000000	140.860794	-1.624000	2.201698
722.000000	141.149597	-1.615000	2.202698
723.000000	141.322403	-1.605000	2.203499
724.000000	141.422592	-1.596000	2.203800
725.000000	141.668198	-1.587000	2.204399
726.000000	141.722000	-1.577000	2.203899
727.000000	141.926697	-1.570000	2.203098
728.000000	142.206894	-1.563000	2.203400
729.000000	142.220901	-1.558000	2.202297
730.000000	142.417099	-1.556000	2.200500
731.000000	142.672501	-1.556000	2.199600
732.000000	142.706604	-1.559000	2.198498
733.000000	142.975998	-1.564000	2.198399
734.000000	143.068192	-1.571000	2.198299
735.000000	143.190002	-1.578000	2.199299
736.000000	143.485291	-1.583000	2.201000
737.000000	143.575500	-1.587000	2.203598
738.000000	143.708389	-1.589000	2.206600
739.000000	143.996292	-1.587000	2.209698
740.000000	144.027390	-1.584000	2.212700
741.000000	144.283295	-1.580000	2.214600
742.000000	144.475403	-1.576000	2.215698
743.000000	144.464401	-1.572000	2.216698
744.000000	144.778793	-1.569000	2.216400
745.000000	144.925903	-1.567000	2.216400
746.000000	145.043793	-1.567000	2.215000
747.000000	145.251999	-1.568000	2.212200
748.000000	145.340591	-1.569000	2.208599
749.000000	145.551193	-1.572000	2.204998
750.000000	145.844498	-1.575000	2.203300
751.000000	145.829391	-1.578000	2.201298
752.000000	146.057602	-1.583000	2.200298
753.000000	146.304901	-1.587000	2.201500
754.000000	146.341995	-1.593000	2.203899
755.000000	146.583694	-1.600000	2.207298
756.000000	146.690796	-1.607000	2.208401
757.000000	146.842896	-1.613000	2.207897
758.000000	147.128998	-1.619000	2.207500
759.000000	147.161591	-1.626000	2.205700
760.000000	147.329193	-1.632000	2.202999
761.000000	147.634796	-1.638000	2.199600
762.000000	147.668900	-1.644000	2.197598
763.000000	147.912689	-1.650000	2.198200
764.000000	148.085297	-1.658000	2.200001
765.000000	148.128799	-1.666000	2.203400
766.000000	148.420792	-1.676000	2.207500
767.000000	148.566498	-1.687000	2.212997
768.000000	148.651993	-1.699000	2.218998
769.000000	148.901596	-1.712000	2.224197
770.000000	149.007996	-1.725000	2.228397
771.000000	149.203293	-1.737000	2.230900
772.000000	149.443497	-1.746000	2.232201
773.000000	149.454300	-1.752000	2.232800
774.000000	149.716202	-1.755000	2.232597
775.000000	149.973999	-1.755000	2.232098
776.000000	149.973602	-1.753000	2.229401
777.000000	150.214890	-1.749000	2.225399
778.000000	150.371002	-1.743000	2.220497
779.000000	150.496490	-1.737000	2.216698
780.000000	150.782089	-1.730000	2.213497
781.000000	150.786697	-1.724000	2.209900
782.000000	150.991898	-1.718000	2.207600
783.000000	151.263290	-1.713000	2.208500
784.000000	151.302902	-1.711000	2.210999
785.000000	151.524399	-1.709000	2.214100
786.000000	151.719391	-1.710000	2.216297
787.000000	151.788101	-1.712000	2.218498
788.000000	152.068695	-1.716000	2.221199
789.000000	152.180801	-1.721000	2.222000
790.000000	152.255692	-1.726000	2.222099
791.000000	152.554291	-1.732000	2.222599
792.000000	152.627991	-1.739000	2.224499
793.000000	152.805695	-1.745000	2.226398
794.000000	153.031799	-1.750000	2.226601
795.000000	153.070389	-1.753000	2.225998
796.000000	153.348495	-1.754000	2.225800
797.000000	153.573502	-1.753000	2.226200
798.000000	153.561798	-1.750000	2.225899
799.000000	153.852203	-1.746000	2.224400
800.000000	153.974991	-1.741000	2.224098
801.000000	154.143600	-1.736000	2.225300
802.000000	154.376801	-1.731000	2.227398
803.000000	154.383789	-1.727000	2.227200
804.000000	154.628494	-1.724000	2.225998
805.000000	154.891693	-1.720000	2.225597
806.000000	154.909302	-1.718000	2.225498
807.000000	155.120895	-1.717000	2.224598
808.000000	155.348801	-1.717000	2.222000
809.000000	155.418198	-1.719000	2.220398
810.000000	155.711899	-1.722000	2.218899
811.000000	155.779190	-1.728000	2.215698
812.000000	155.913193	-1.734000	2.212700
813.000000	156.201492	-1.739000	2.211399
814.000000	156.272491	-1.745000	2.210800
815.000000	156.430603	-1.750000	2.210999
816.000000	156.669601	-1.755000	2.211800
817.000000	156.719696	-1.759000	2.214397
818.000000	157.000397	-1.762000	2.217800
819.000000	157.177399	-1.765000	2.220497
820.000000	157.215698	-1.767000	2.223297
821.000000	157.506897	-1.769000	2.225800
822.000000	157.623489	-1.770000	2.228600
823.000000	157.767792	-1.771000	2.231197
824.000000	157.989197	-1.772000	2.232998
825.000000	158.045700	-1.774000	2.233799
826.000000	158.291595	-1.776000	2.232998
827.000000	158.549103	-1.778000	2.231598
828.000000	158.536896	-1.782000	2.230400
829.000000	158.759003	-1.785000	2.228897
830.000000	158.983490	-1.789000	2.226700
831.000000	159.079697	-1.792000	2.224598
832.000000	159.323898	-1.795000	2.223297
833.000000	159.419800	-1.799000	2.221199
834.000000	159.573196	-1.802000	2.218498
835.000000	159.883896	-1.804000	2.216297
836.000000	159.906693	-1.808000	2.214699
837.000000	160.069489	-1.810000	2.214798
838.000000	160.333298	-1.813000	2.214699
839.000000	160.375793	-1.815000	2.214699
840.000000	160.651703	-1.818000	2.216698
841.000000	160.759796	-1.820000	2.218998
842.000000	160.860489	-1.823000	2.221699
843.000000	161.140198	-1.826000	2.223698
844.000000	161.267700	-1.829000	2.225098
845.000000	161.377899	-1.833000	2.227898
846.000000	161.640900	-1.837000	2.232098
847.000000	161.675491	-1.842000	2.235600
848.000000	161.918793	-1.848000	2.236401
849.000000	162.140198	-1.853000	2.236000
850.000000	162.138596	-1.858000	2.235897
851.000000	162.418991	-1.862000	2.235699
852.000000	162.602203	-1.866000	2.233898
853.000000	162.690094	-1.869000	2.229500
854.000000	162.958191	-1.870000	2.226997
855.000000	163.031799	-1.872000	2.226498
856.000000	163.215790	-1.875000	2.226498
857.000000	163.517090	-1.879000	2.227600
858.000000	163.476196	-1.883000	2.228397
859.000000	163.705292	-1.888000	2.230400
860.000000	163.952393	-1.893000	2.232899
861.000000	163.986801	-1.900000	2.233700
862.000000	164.244690	-1.905000	2.233898
863.000000	164.350494	-1.910000	2.231598
864.000000	164.490189	-1.915000	2.228500
865.000000	164.772995	-1.918000	2.226898
866.000000	164.870499	-1.921000	2.225498
867.000000	165.001801	-1.923000	2.225899
868.000000	165.272598	-1.925000	2.227497
869.000000	165.326096	-1.926000	2.229099
870.000000	165.566498	-1.927000	2.231400
871.000000	165.738495	-1.928000	2.232700
872.000000	165.765793	-1.929000	2.233601
873.000000	166.062592	-1.930000	2.233997
874.000000	166.215591	-1.932000	2.232800
875.000000	166.293091	-1.934000	2.231998
876.000000	166.568893	-1.937000	2.232399
877.000000	166.662796	-1.940000	2.233799
878.000000	166.864594	-1.945000	2.235298
879.000000	167.104889	-1.949000	2.235897
880.000000	167.112198	-1.952000	2.234299
881.000000	167.367996	-1.954000	2.232498
882.000000	167.585693	-1.953000	2.230801
883.000000	167.648697	-1.952000	2.228298
884.000000	167.866089	-1.947000	2.225800
885.000000	168.001892	-1.943000	2.223000
886.000000	168.153992	-1.939000	2.222698
887.000000	168.425293	-1.935000	2.224697
888.000000	168.475601	-1.932000	2.226299
889.000000	168.648895	-1.929000	2.228500
890.000000	168.942001	-1.928000	2.230698
891.000000	168.972900	-1.928000	2.233200
892.000000	169.205597	-1.928000	2.235600
893.000000	169.375488	-1.929000	2.235298
894.000000	169.449997	-1.930000	2.231598
895.000000	169.746490	-1.932000	2.224998
896.000000	169.852493	-1.934000	2.218399
897.000000	169.943100	-1.935000	2.214001
898.000000	170.224197	-1.935000	2.209297
899.000000	170.300903	-1.936000	2.206100
900.000000	170.517090	-1.936000	2.206100
901.000000	170.729202	-1.937000	2.207798
902.000000	170.742798	-1.937000	2.209999
903.000000	171.037094	-1.937000	2.210697
904.000000	171.235596	-1.938000	2.212299
905.000000	171.268692	-1.938000	2.214798
906.000000	171.496994	-1.939000	2.216801
907.000000	171.645599	-1.939000	2.219398
908.000000	171.788300	-1.941000	2.222401
909.000000	172.066803	-1.942000	2.224300
910.000000	172.072998	-1.944000	2.225597
911.000000	172.298294	-1.945000	2.225800
912.000000	172.576889	-1.946000	2.225899
913.000000	172.608688	-1.948000	2.226398
914.000000	172.799500	-1.949000	2.228298
915.000000	173.009598	-1.949000	2.230900
916.000000	173.084900	-1.950000	2.233498
917.000000	173.363800	-1.950000	2.235001
918.000000	173.434402	-1.952000	2.236099
919.000000	173.574493	-1.953000	2.237297
920.000000	173.867401	-1.955000	2.236599
921.000000	173.925003	-1.957000	2.236000
922.000000	174.110199	-1.959000	2.237198
923.000000	174.337494	-1.962000	2.238598
924.000000	174.391296	-1.964000	2.239998
925.000000	174.667389	-1.966000	2.239998
926.000000	174.836197	-1.967000	2.239700
927.000000	174.881500	-1.966000	2.238499
928.000000	175.155899	-1.965000	2.236797
929.000000	175.260590	-1.963000	2.234798
930.000000	175.443588	-1.959000	2.231499
931.000000	175.678101	-1.956000	2.229500
932.000000	175.708298	-1.952000	2.228199
933.000000	175.944000	-1.950000	2.226898
934.000000	176.205200	-1.947000	2.225300
935.000000	176.212799	-1.945000	2.224300
936.000000	176.461792	-1.943000	2.225098
937.000000	176.643494	-1.942000	2.226700
938.000000	176.750198	-1.943000	2.228397
939.000000	177.029892	-1.943000	2.230297
940.000000	177.039291	-1.944000	2.230801
941.000000	177.244598	-1.946000	2.229099
942.000000	177.529388	-1.948000	2.226997
943.000000	177.555893	-1.950000	2.225300
944.000000	177.748489	-1.952000	2.224197
945.000000	177.972000	-1.953000	2.223297
946.000000	178.032196	-1.954000	2.223900
947.000000	178.340195	-1.956000	2.226799
948.000000	178.459290	-1.958000	2.230598
949.000000	178.547302	-1.961000	2.233299
950.000000	178.836700	-1.966000	2.235199
951.000000	178.923798	-1.973000	2.236698
952.000000	179.076599	-1.980000	2.238300
953.000000	179.328293	-1.989000	2.238899
954.000000	179.372498	-1.997000	2.238400
955.000000	179.625198	-2.007000	2.235897
956.000000	179.851791	-2.016000	2.232597
957.000000	179.835999	-2.024000	2.227398
958.000000	180.153900	-2.032000	2.222198
959.000000	180.284500	-2.038000	2.219799
960.000000	180.433990	-2.043000	2.217800
961.000000	180.674301	-2.047000	2.218098
962.000000	180.703598	-2.049000	2.219898
963.000000	180.919189	-2.051000	2.221897
964.000000	181.199799	-2.053000	2.223698
965.000000	181.187500	-2.055000	2.221100
966.000000	181.422592	-2.057000	2.217300
967.000000	181.606094	-2.059000	2.213898
968.000000	181.687592	-2.063000	2.211300
969.000000	181.972595	-2.066000	2.211300
970.000000	182.051590	-2.069000	2.212700
971.000000	182.215302	-2.072000	2.217400
972.000000	182.509293	-2.075000	2.222900
973.000000	182.562500	-2.078000	2.227299
974.000000	182.717102	-2.080000	2.230099
975.000000	182.974197	-2.081000	2.231598
976.000000	183.005692	-2.080000	2.232597
977.000000	183.294098	-2.079000	2.232399
978.000000	183.419098	-2.076000	2.231400
979.000000	183.461990	-2.072000	2.230698
980.000000	183.776993	-2.068000	2.230801
981.000000	183.906601	-2.064000	2.231800
982.000000	184.069901	-2.060000	2.232498
983.000000	184.285690	-2.056000	2.233498
984.000000	184.339401	-2.052000	2.236000
985.000000	184.575500	-2.049000	2.239399
986.000000	184.820297	-2.045000	2.242199
987.000000	184.804092	-2.043000	2.242199
988.000000	185.059799	-2.042000	2.240997
989.000000	185.250702	-2.040000	2.239597
990.000000	185.347992	-2.040000	2.237297
991.000000	185.601288	-2.039000	2.235001
992.000000	185.671494	-2.039000	2.232998
993.000000	185.869202	-2.038000	2.231400
994.000000	186.165298	-2.037000	2.231197
995.000000	186.182800	-2.036000	2.231598
996.000000	186.371002	-2.035000	2.233200
997.000000	186.632599	-2.033000	2.233700
998.000000	186.659698	-2.032000	2.233898
999.000000	186.944199	-2.031000	2.235699
1000.000000	187.046097	-2.030000	2.237297
1001.000000	187.165588	-2.028000	2.238800
1002.000000	187.447495	-2.027000	2.238899
1003.000000	187.546097	-2.026000	2.238598
1004.000000	187.681992	-2.025000	2.239098
1005.000000	187.946793	-2.024000	2.238800
1006.000000	188.008591	-2.023000	2.239399
1007.000000	188.256790	-2.022000	2.239998
1008.000000	188.435089	-2.020000	2.240799
1009.000000	188.447601	-2.019000	2.241100
1010.000000	188.744797	-2.017000	2.241199
1011.000000	188.896698	-2.015000	2.240498
1012.000000	189.017990	-2.012000	2.238800
1013.000000	189.246490	-2.010000	2.237598
1014.000000	189.332703	-2.006000	2.237297
1015.000000	189.547089	-2.003000	2.237499
1016.000000	189.832092	-1.999000	2.236500
1017.000000	189.813995	-1.995000	2.235699
1018.000000	190.066895	-1.992000	2.237099
1019.000000	190.282700	-1.989000	2.238998
1020.000000	190.349594	-1.988000	2.238499
1021.000000	190.597595	-1.986000	2.236797
1022.000000	190.682388	-1.985000	2.237099
1023.000000	190.851700	-1.986000	2.239899
1024.000000	191.132095	-1.986000	2.241100
1025.000000	191.169495	-1.986000	2.241199
1026.000000	191.331192	-1.987000	2.242897
1027.000000	191.610092	-1.989000	2.246597
1028.000000	191.653397	-1.992000	2.250198
1029.000000	191.913300	-1.995000	2.253498
1030.000000	192.071594	-2.000000	2.256298
1031.000000	192.115295	-2.007000	2.260700
1032.000000	192.419998	-2.015000	2.263397
1033.000000	192.540298	-2.025000	2.265400
1034.000000	192.630188	-2.036000	2.266499
1035.000000	192.883392	-2.049000	2.265999
1036.000000	192.976898	-2.064000	2.265301
1037.000000	193.192795	-2.080000	2.261600
1038.000000	193.433899	-2.097000	2.258099
1039.000000	193.423691	-2.114000	2.254097
1040.000000	193.728790	-2.131000	2.249798
1041.000000	193.925690	-2.148000	2.247700
1042.000000	193.977600	-2.161000	2.244598
1043.000000	194.191391	-2.172000	2.240997
1044.000000	194.330795	-2.180000	2.238197
1045.000000	194.510391	-2.185000	2.236599
1046.000000	194.776794	-2.187000	2.237198
1047.000000	194.794693	-2.187000	2.237499
1048.000000	194.985001	-2.185000	2.239098
1049.000000	195.252396	-2.182000	2.242199
1050.000000	195.309601	-2.178000	2.245197
1051.000000	195.512390	-2.174000	2.246399
1052.000000	195.694702	-2.169000	2.245598
1053.000000	195.789001	-2.163000	2.245098
1054.000000	196.079697	-2.158000	2.243000
1055.000000	196.165695	-2.153000	2.240299
1056.000000	196.266190	-2.148000	2.239399
1057.000000	196.564789	-2.143000	2.238800
1058.000000	196.626999	-2.140000	2.240097
1059.000000	196.842392	-2.138000	2.242500
1060.000000	197.047302	-2.138000	2.245399
1061.000000	197.087891	-2.138000	2.248199
1062.000000	197.379395	-2.141000	2.249500
1063.000000	197.557800	-2.145000	2.250900
1064.000000	197.613800	-2.149000	2.252998
1065.000000	197.866592	-2.154000	2.254200
1066.000000	197.980789	-2.158000	2.254700
1067.000000	198.166702	-2.162000	2.254997
1068.000000	198.403702	-2.162000	2.256397
1069.000000	198.410599	-2.160000	2.257401
1070.000000	198.646301	-2.157000	2.258400
1071.000000	198.910202	-2.152000	2.258801
1072.000000	198.927597	-2.147000	2.258598
1073.000000	199.149597	-2.141000	2.258198
1074.000000	199.348190	-2.135000	2.257000
1075.000000	199.453796	-2.130000	2.256599
1076.000000	199.737793	-2.124000	2.254997
1077.000000	199.778900	-2.120000	2.252499
1078.000000	199.944901	-2.116000	2.250401
1079.000000	200.231293	-2.112000	2.249397
1080.000000	200.273300	-2.109000	2.249599
1081.000000	200.453598	-2.106000	2.249699
1082.000000	200.668793	-2.105000	2.249897
1083.000000	200.749496	-2.105000	2.250900
1084.000000	201.008789	-2.106000	2.252899
1085.000000	201.158890	-2.110000	2.254700
1086.000000	201.220398	-2.114000	2.256699
1087.000000	201.512192	-2.121000	2.258698
1088.000000	201.629501	-2.128000	2.262501
1089.000000	201.778992	-2.137000	2.266998
1090.000000	201.983292	-2.148000	2.271099
1091.000000	202.053101	-2.158000	2.274399
1092.000000	202.275101	-2.170000	2.276398
1093.000000	202.538391	-2.182000	2.278698
1094.000000	202.525787	-2.193000	2.280899
1095.000000	202.777588	-2.205000	2.282398
1096.000000	202.962891	-2.216000	2.282700
1097.000000	203.077896	-2.229000	2.280899
1098.000000	203.320099	-2.244000	2.280399
1099.000000	203.378891	-2.260000	2.279697
1100.000000	203.576599	-2.279000	2.277500
1101.000000	203.840591	-2.298000	2.273499
1102.000000	203.885193	-2.318000	2.268799
1103.000000	204.070694	-2.336000	2.265598
1104.000000	204.316101	-2.351000	2.262897
1105.000000	204.370895	-2.362000	2.260498
1106.000000	204.630493	-2.369000	2.258598
1107.000000	204.744400	-2.372000	2.257999
1108.000000	204.849197	-2.372000	2.260300
