Time(sec)	Temp(C)	DSC(mW)
87.299805	42.933399	-0.219107
87.399902	42.950199	-0.218915
87.500000	42.968498	-0.218727
87.599854	42.986500	-0.218438
87.699951	43.001598	-0.218160
87.799805	43.017700	-0.217930
87.899902	43.035599	-0.217711
88.000000	43.052200	-0.217465
88.099854	43.069099	-0.217267
88.199951	43.088299	-0.217064
88.299805	43.105099	-0.216876
88.399902	43.120399	-0.216700
88.500000	43.137199	-0.216502
88.599854	43.153797	-0.216256
88.699951	43.170597	-0.216036
88.799805	43.187798	-0.215849
88.899902	43.205299	-0.215614
89.000000	43.222500	-0.215352
89.099854	43.239098	-0.215105
89.199951	43.256298	-0.214838
89.299805	43.273899	-0.214629
89.399902	43.291500	-0.214389
89.500000	43.309498	-0.214175
89.599854	43.326797	-0.213945
89.699951	43.343700	-0.213645
89.799805	43.359398	-0.213388
89.899902	43.376099	-0.213153
90.000000	43.394299	-0.212912
90.099854	43.410797	-0.212666
90.199951	43.426399	-0.212479
90.299805	43.444099	-0.212313
90.399902	43.460999	-0.212115
90.500000	43.478500	-0.211890
90.599854	43.496998	-0.211639
90.699951	43.513901	-0.211419
90.799805	43.530399	-0.211184
90.899902	43.547298	-0.210986
91.000000	43.563099	-0.210783
91.099854	43.579800	-0.210574
91.199951	43.598698	-0.210344
91.299805	43.616699	-0.210087
91.399902	43.632999	-0.209879
91.500000	43.649597	-0.209665
91.599854	43.667099	-0.209467
91.699951	43.684597	-0.209231
91.799805	43.700699	-0.209023
91.899902	43.717300	-0.208766
92.000000	43.734398	-0.208557
92.099854	43.751598	-0.208311
92.199951	43.770199	-0.208092
92.299805	43.787701	-0.207862
92.399902	43.803497	-0.207626
92.500000	43.819298	-0.207385
92.599854	43.835999	-0.207193
92.699951	43.854500	-0.206974
92.799805	43.871498	-0.206765
92.899902	43.887897	-0.206551
93.000000	43.906097	-0.206342
93.099854	43.922897	-0.206118
93.199951	43.940300	-0.205898
93.299805	43.958698	-0.205690
93.399902	43.975399	-0.205476
93.500000	43.991100	-0.205224
93.599854	44.006901	-0.205010
93.699951	44.023998	-0.204823
93.799805	44.041698	-0.204566
93.899902	44.059498	-0.204347
94.000000	44.078098	-0.204138
94.099854	44.094700	-0.203951
94.199951	44.111698	-0.203726
94.299805	44.130299	-0.203507
94.399902	44.145699	-0.203341
94.500000	44.161198	-0.203127
94.599854	44.179100	-0.202940
94.699951	44.196800	-0.202742
94.799805	44.214199	-0.202517
94.899902	44.231697	-0.202308
95.000000	44.248299	-0.202121
95.099854	44.265198	-0.201934
95.199951	44.282497	-0.201688
95.299805	44.299099	-0.201463
95.399902	44.316299	-0.201233
95.500000	44.332600	-0.201056
95.599854	44.348598	-0.200901
95.699951	44.365498	-0.200703
95.799805	44.382999	-0.200468
95.899902	44.400600	-0.200302
96.000000	44.417900	-0.200061
96.099854	44.434898	-0.199815
96.199951	44.451000	-0.199639
96.299805	44.469601	-0.199526
96.399902	44.487999	-0.199328
96.500000	44.503498	-0.199120
96.599854	44.519501	-0.198917
96.699951	44.537998	-0.198740
96.799805	44.555599	-0.198553
96.899902	44.571697	-0.198344
97.000000	44.587799	-0.198119
97.099854	44.604698	-0.197943
97.199951	44.623100	-0.197777
97.299805	44.640400	-0.197600
97.399902	44.657600	-0.197402
97.500000	44.675400	-0.197199
97.599854	44.691700	-0.197001
97.699951	44.707500	-0.196793
97.799805	44.724800	-0.196579
97.899902	44.742199	-0.196391
98.000000	44.759598	-0.196236
98.099854	44.776699	-0.196038
98.199951	44.794701	-0.195851
98.299805	44.812901	-0.195594
98.399902	44.827900	-0.195386
98.500000	44.843498	-0.195209
98.599854	44.860699	-0.195006
98.699951	44.879200	-0.194749
98.799805	44.897999	-0.194519
98.899902	44.915298	-0.194321
99.000000	44.931698	-0.194155
99.099854	44.947701	-0.194000
99.199951	44.964699	-0.193898
99.299805	44.982597	-0.193743
99.399902	44.999199	-0.193615
99.500000	45.015999	-0.193422
99.599854	45.033398	-0.193213
99.699951	45.049698	-0.193069
99.799805	45.065800	-0.192946
99.899902	45.082600	-0.192780
100.000000	45.099598	-0.192561
100.099854	45.116898	-0.192373
100.199951	45.135098	-0.192170
100.299805	45.152298	-0.191983
100.399902	45.168499	-0.191817
100.500000	45.185101	-0.191598
100.599854	45.201797	-0.191384
100.699951	45.218700	-0.191197
100.799805	45.235100	-0.191009
100.899902	45.251999	-0.190806
101.000000	45.270000	-0.190608
101.099854	45.286800	-0.190431
101.199951	45.304798	-0.190223
101.299805	45.323097	-0.189987
101.399902	45.339397	-0.189822
101.500000	45.355698	-0.189666
101.599854	45.371597	-0.189511
101.699951	45.388397	-0.189292
101.799805	45.405701	-0.189115
101.899902	45.423698	-0.188982
102.000000	45.441799	-0.188837
102.099854	45.457500	-0.188661
102.199951	45.474098	-0.188473
102.299805	45.493099	-0.188259
102.399902	45.510098	-0.188104
102.500000	45.526299	-0.187976
102.599854	45.543098	-0.187853
102.699951	45.559700	-0.187708
102.799805	45.576500	-0.187553
102.899902	45.593201	-0.187350
103.000000	45.610897	-0.187163
103.099854	45.627098	-0.186933
103.199951	45.644398	-0.186697
103.299805	45.662399	-0.186531
103.399902	45.677097	-0.186366
103.500000	45.693398	-0.186210
103.599854	45.710598	-0.186077
103.699951	45.727600	-0.185938
103.799805	45.745598	-0.185847
103.899902	45.762699	-0.185702
104.000000	45.779499	-0.185515
104.099854	45.796997	-0.185338
104.199951	45.815899	-0.185082
104.299805	45.834198	-0.184916
104.399902	45.849300	-0.184702
104.500000	45.864098	-0.184552
104.599854	45.880199	-0.184397
104.699951	45.897697	-0.184242
104.799805	45.915100	-0.184060
104.899902	45.931599	-0.183883
105.000000	45.949398	-0.183776
105.099854	45.967499	-0.183642
105.199951	45.985798	-0.183477
105.299805	46.004299	-0.183311
105.399902	46.020100	-0.183075
105.500000	46.035198	-0.182888
105.599854	46.051800	-0.182701
105.699951	46.069298	-0.182546
105.799805	46.088398	-0.182342
105.899902	46.107300	-0.182166
106.000000	46.123898	-0.181989
106.099854	46.139698	-0.181802
106.199951	46.157497	-0.181615
106.299805	46.174900	-0.181470
106.399902	46.189598	-0.181278
106.500000	46.206497	-0.181058
106.599854	46.224899	-0.180882
106.699951	46.242397	-0.180737
106.799805	46.258698	-0.180523
106.899902	46.274899	-0.180336
107.000000	46.290798	-0.180160
107.099854	46.308197	-0.179972
107.199951	46.327698	-0.179774
107.299805	46.346100	-0.179598
107.399902	46.361599	-0.179437
107.500000	46.376499	-0.179250
107.599854	46.394199	-0.179031
107.699951	46.412598	-0.178806
107.799805	46.429298	-0.178640
107.899902	46.446999	-0.178453
108.000000	46.463497	-0.178287
108.099854	46.480499	-0.178153
108.199951	46.498398	-0.178030
108.299805	46.514698	-0.177897
108.399902	46.530399	-0.177699
108.500000	46.546700	-0.177501
108.599854	46.564697	-0.177308
108.699951	46.583500	-0.177121
108.799805	46.600300	-0.176966
108.899902	46.616100	-0.176768
109.000000	46.632599	-0.176580
109.099854	46.649700	-0.176388
109.199951	46.667400	-0.176211
109.299805	46.684700	-0.176035
109.399902	46.701900	-0.175826
109.500000	46.718399	-0.175601
109.599854	46.735798	-0.175446
109.699951	46.754299	-0.175270
109.799805	46.771698	-0.175082
109.899902	46.788799	-0.174879
110.000000	46.804600	-0.174729
110.099854	46.820198	-0.174547
110.199951	46.837700	-0.174328
110.299805	46.855801	-0.174119
110.399902	46.872398	-0.173996
110.500000	46.888897	-0.173793
110.599854	46.906200	-0.173617
110.699951	46.923500	-0.173451
110.799805	46.940701	-0.173306
110.899902	46.957199	-0.173173
111.000000	46.973499	-0.173028
111.099854	46.989700	-0.172862
111.199951	47.006599	-0.172696
111.299805	47.024998	-0.172498
111.399902	47.042797	-0.172354
111.500000	47.060398	-0.172188
111.599854	47.077297	-0.172022
111.699951	47.092899	-0.171744
111.799805	47.110001	-0.171530
111.899902	47.127800	-0.171321
112.000000	47.144798	-0.171086
112.099854	47.160500	-0.170910
112.199951	47.178101	-0.170744
112.299805	47.197098	-0.170578
112.399902	47.214199	-0.170369
112.500000	47.230698	-0.170177
112.599854	47.248199	-0.170000
112.699951	47.266197	-0.169877
112.799805	47.283398	-0.169700
112.899902	47.300198	-0.169513
113.000000	47.315701	-0.169299
113.099854	47.330399	-0.169101
113.199951	47.348698	-0.168893
113.299805	47.367599	-0.168700
113.399902	47.384499	-0.168491
113.500000	47.401100	-0.168293
113.599854	47.417698	-0.168069
113.699951	47.435398	-0.167855
113.799805	47.451797	-0.167635
113.899902	47.468899	-0.167427
114.000000	47.486797	-0.167234
114.099854	47.502998	-0.167068
114.199951	47.519699	-0.166849
114.299805	47.536999	-0.166624
114.399902	47.552700	-0.166480
114.500000	47.568600	-0.166293
114.599854	47.586899	-0.166095
114.699951	47.605698	-0.165859
114.799805	47.623100	-0.165661
114.899902	47.639099	-0.165447
115.000000	47.654301	-0.165271
115.099854	47.670498	-0.165035
115.199951	47.690098	-0.164869
115.299805	47.708500	-0.164704
115.399902	47.724499	-0.164548
115.500000	47.742199	-0.164350
115.599854	47.758999	-0.164195
115.699951	47.776600	-0.163971
115.799805	47.793999	-0.163762
115.899902	47.808800	-0.163527
116.000000	47.825600	-0.163329
116.099854	47.843201	-0.163152
116.199951	47.862099	-0.162949
116.299805	47.879700	-0.162729
116.399902	47.895298	-0.162515
116.500000	47.912197	-0.162307
116.599854	47.928799	-0.162109
116.699951	47.944698	-0.161948
116.799805	47.961998	-0.161772
116.899902	47.980499	-0.161595
117.000000	47.998398	-0.161429
117.099854	48.015697	-0.161253
117.199951	48.034298	-0.161039
117.299805	48.051701	-0.160841
117.399902	48.067699	-0.160654
117.500000	48.084499	-0.160440
117.599854	48.100899	-0.160231
117.699951	48.117500	-0.160044
117.799805	48.133499	-0.159830
117.899902	48.150398	-0.159632
118.000000	48.168598	-0.159450
118.099854	48.185101	-0.159263
118.199951	48.201900	-0.159108
118.299805	48.219898	-0.158920
118.399902	48.236698	-0.158754
118.500000	48.253799	-0.158589
118.599854	48.271500	-0.158385
118.699951	48.288200	-0.158262
118.799805	48.304398	-0.158075
118.899902	48.319500	-0.157877
119.000000	48.335098	-0.157711
119.099854	48.353699	-0.157476
119.199951	48.373398	-0.157310
119.299805	48.390198	-0.157133
119.399902	48.405598	-0.156919
119.500000	48.422199	-0.156754
119.599854	48.438599	-0.156534
119.699951	48.456898	-0.156331
119.799805	48.473900	-0.156154
119.899902	48.490498	-0.155978
120.000000	48.508499	-0.155710
120.099854	48.524700	-0.155587
120.199951	48.543098	-0.155400
120.299805	48.560898	-0.155207
120.399902	48.576599	-0.154956
120.500000	48.593700	-0.154822
120.599854	48.609699	-0.154688
120.699951	48.625999	-0.154501
120.799805	48.642700	-0.154309
120.899902	48.660099	-0.154089
121.000000	48.677399	-0.153854
121.099854	48.694000	-0.153635
121.199951	48.710800	-0.153479
121.299805	48.728600	-0.153276
121.399902	48.746098	-0.153110
121.500000	48.762299	-0.152944
121.599854	48.779297	-0.152779
121.699951	48.796799	-0.152591
121.799805	48.813900	-0.152468
121.899902	48.830799	-0.152297
122.000000	48.848099	-0.152131
122.099854	48.865398	-0.151955
122.199951	48.884499	-0.151789
122.299805	48.901897	-0.151623
122.399902	48.916000	-0.151468
122.500000	48.931400	-0.151334
122.599854	48.949200	-0.151200
122.699951	48.967197	-0.150992
122.799805	48.983498	-0.150836
122.899902	49.000099	-0.150703
123.000000	49.017300	-0.150569
123.099854	49.034298	-0.150403
123.199951	49.053997	-0.150200
123.299805	49.071400	-0.150002
123.399902	49.086597	-0.149788
123.500000	49.103500	-0.149638
123.599854	49.120899	-0.149515
123.699951	49.138199	-0.149301
123.799805	49.155399	-0.149125
123.899902	49.172600	-0.148991
124.000000	49.188999	-0.148836
124.099854	49.205399	-0.148691
124.199951	49.224800	-0.148568
124.299805	49.243099	-0.148370
124.399902	49.257999	-0.148183
124.500000	49.273899	-0.148038
124.599854	49.291100	-0.147857
124.699951	49.308800	-0.147728
124.799805	49.327000	-0.147546
124.899902	49.345200	-0.147471
125.000000	49.361198	-0.147338
125.099854	49.376499	-0.147193
125.199951	49.394497	-0.147070
125.299805	49.411800	-0.146915
125.399902	49.427498	-0.146792
125.500000	49.445198	-0.146583
125.599854	49.461899	-0.146359
125.699951	49.479000	-0.146193
125.799805	49.495800	-0.146070
125.899902	49.512699	-0.145973
126.000000	49.529198	-0.145909
126.099854	49.546700	-0.145840
126.199951	49.566898	-0.145706
126.299805	49.584099	-0.145652
126.399902	49.598999	-0.145487
126.500000	49.615700	-0.145342
126.599854	49.631897	-0.145219
126.699951	49.649097	-0.145144
126.799805	49.666798	-0.144973
126.899902	49.682098	-0.144796
127.000000	49.698498	-0.144652
127.099854	49.717697	-0.144486
127.199951	49.737400	-0.144283
127.299805	49.754398	-0.144085
127.399902	49.769100	-0.143908
127.500000	49.785099	-0.143721
127.599854	49.802399	-0.143577
127.699951	49.819199	-0.143421
127.799805	49.836300	-0.143240
127.899902	49.853001	-0.143106
128.000000	49.870399	-0.142919
128.099854	49.889900	-0.142774
128.199951	49.908699	-0.142640
128.299805	49.923798	-0.142496
128.399902	49.938499	-0.142351
128.500000	49.955597	-0.142186
128.599854	49.973499	-0.141998
128.699951	49.989799	-0.141897
128.799805	50.006599	-0.141752
128.899902	50.024300	-0.141619
129.000000	50.040699	-0.141453
129.099854	50.057800	-0.141319
129.199951	50.077099	-0.141201
129.299805	50.093700	-0.141110
129.399902	50.108799	-0.140966
129.500000	50.124897	-0.140789
129.599854	50.141899	-0.140688
129.699951	50.159798	-0.140554
129.799805	50.176998	-0.140409
129.899902	50.194298	-0.140212
130.000000	50.211899	-0.140046
130.099854	50.228199	-0.139869
130.199951	50.245098	-0.139703
130.299805	50.261898	-0.139559
130.399902	50.277897	-0.139436
130.500000	50.294598	-0.139243
130.599854	50.310799	-0.139115
130.699951	50.328197	-0.138981
130.799805	50.345798	-0.138858
130.899902	50.363499	-0.138692
131.000000	50.380497	-0.138537
131.099854	50.396599	-0.138371
131.199951	50.414600	-0.138189
131.299805	50.431297	-0.137981
131.399902	50.447701	-0.137836
131.500000	50.466297	-0.137654
131.599854	50.483700	-0.137467
131.699951	50.499001	-0.137280
131.799805	50.515800	-0.137135
131.899902	50.532898	-0.137012
132.000000	50.549999	-0.136895
132.099854	50.567200	-0.136734
132.199951	50.585697	-0.136606
132.299805	50.603100	-0.136472
132.399902	50.618900	-0.136317
132.500000	50.635300	-0.136146
132.599854	50.651299	-0.136017
132.699951	50.667999	-0.135867
132.799805	50.686699	-0.135750
132.899902	50.703697	-0.135525
133.000000	50.719498	-0.135370
133.099854	50.736900	-0.135225
133.199951	50.755398	-0.135118
133.299805	50.772099	-0.134995
133.399902	50.788597	-0.134883
133.500000	50.805698	-0.134760
133.599854	50.821999	-0.134615
133.699951	50.839500	-0.134407
133.799805	50.857800	-0.134252
133.899902	50.873398	-0.134139
134.000000	50.888100	-0.133995
134.099854	50.904800	-0.133792
134.199951	50.924099	-0.133615
134.299805	50.941799	-0.133428
134.399902	50.956799	-0.133283
134.500000	50.973499	-0.133150
134.599854	50.990799	-0.133005
134.699951	51.007698	-0.132871
134.799805	51.025898	-0.132786
134.899902	51.043098	-0.132631
135.000000	51.058498	-0.132486
135.099854	51.075897	-0.132331
135.199951	51.095200	-0.132197
135.299805	51.111698	-0.132064
135.399902	51.126598	-0.131908
135.500000	51.143700	-0.131807
135.599854	51.159897	-0.131732
135.699951	51.175999	-0.131587
135.799805	51.194397	-0.131432
135.899902	51.212097	-0.131320
136.000000	51.228897	-0.131186
136.099854	51.246201	-0.131052
136.199951	51.264900	-0.130908
136.299805	51.282398	-0.130774
136.399902	51.297798	-0.130662
136.500000	51.314198	-0.130496
136.599854	51.331600	-0.130400
136.699951	51.349098	-0.130245
136.799805	51.367100	-0.130132
136.899902	51.384300	-0.129988
137.000000	51.401299	-0.129811
137.099854	51.418098	-0.129645
137.199951	51.435299	-0.129586
137.299805	51.452698	-0.129533
137.399902	51.469597	-0.129447
137.500000	51.485699	-0.129367
137.599854	51.500797	-0.129255
137.699951	51.516998	-0.129110
137.799805	51.535500	-0.129025
137.899902	51.554398	-0.128971
138.000000	51.570297	-0.128880
138.099854	51.586399	-0.128757
138.199951	51.605099	-0.128645
138.299805	51.620899	-0.128549
138.399902	51.636700	-0.128436
138.500000	51.654499	-0.128313
138.599854	51.673000	-0.128179
138.699951	51.690598	-0.128062
138.799805	51.708298	-0.127992
138.899902	51.725300	-0.127816
139.000000	51.742298	-0.127714
139.099854	51.758598	-0.127628
139.199951	51.773697	-0.127537
139.299805	51.790298	-0.127441
139.399902	51.808300	-0.127340
139.500000	51.825600	-0.127227
139.599854	51.842899	-0.127120
139.699951	51.859798	-0.126986
139.799805	51.877399	-0.126885
139.899902	51.896900	-0.126783
140.000000	51.914497	-0.126751
140.099854	51.929699	-0.126687
140.199951	51.945099	-0.126585
140.299805	51.962097	-0.126451
140.399902	51.979900	-0.126377
140.500000	51.996300	-0.126264
140.599854	52.013397	-0.126152
140.699951	52.031597	-0.126066
140.799805	52.048298	-0.125922
140.899902	52.065498	-0.125777
141.000000	52.083797	-0.125644
141.099854	52.100899	-0.125510
141.199951	52.117298	-0.125387
141.299805	52.133598	-0.125312
141.399902	52.150600	-0.125167
141.500000	52.168198	-0.125114
141.599854	52.184097	-0.124975
141.699951	52.200897	-0.124889
141.799805	52.219200	-0.124745
141.899902	52.235897	-0.124622
142.000000	52.251598	-0.124579
142.099854	52.269100	-0.124536
142.199951	52.286697	-0.124424
142.299805	52.303600	-0.124247
142.399902	52.320400	-0.124135
142.500000	52.337399	-0.123990
142.599854	52.354797	-0.123857
142.699951	52.372398	-0.123744
142.799805	52.389198	-0.123621
142.899902	52.405800	-0.123525
143.000000	52.423199	-0.123461
143.099854	52.439697	-0.123338
143.199951	52.457397	-0.123215
143.299805	52.474998	-0.123081
143.399902	52.492599	-0.122915
143.500000	52.510098	-0.122781
143.599854	52.526199	-0.122680
143.699951	52.542900	-0.122594
143.799805	52.560600	-0.122460
143.899902	52.577400	-0.122359
144.000000	52.594200	-0.122204
144.099854	52.611599	-0.122059
144.199951	52.628098	-0.121979
144.299805	52.644100	-0.121850
144.399902	52.661400	-0.121749
144.500000	52.679398	-0.121604
144.599854	52.696899	-0.121471
144.699951	52.713299	-0.121358
144.799805	52.729797	-0.121192
144.899902	52.747097	-0.121107
145.000000	52.764099	-0.120957
145.099854	52.781399	-0.120834
145.199951	52.798500	-0.120706
145.299805	52.813400	-0.120593
145.399902	52.830097	-0.120492
145.500000	52.849697	-0.120326
145.599854	52.867100	-0.120192
145.699951	52.883698	-0.120015
145.799805	52.901199	-0.119941
145.899902	52.917099	-0.119850
146.000000	52.933498	-0.119737
146.099854	52.951599	-0.119593
146.199951	52.969200	-0.119480
146.299805	52.985397	-0.119357
146.399902	53.002399	-0.119240
146.500000	53.020397	-0.119068
146.599854	53.037098	-0.118983
146.699951	53.053799	-0.118838
146.799805	53.070698	-0.118715
146.899902	53.087597	-0.118614
147.000000	53.105000	-0.118469
147.099854	53.122097	-0.118362
147.199951	53.139198	-0.118202
147.299805	53.156399	-0.118127
147.399902	53.173100	-0.118025
147.500000	53.189899	-0.117891
147.599854	53.206600	-0.117774
147.699951	53.223698	-0.117715
147.799805	53.240898	-0.117608
147.899902	53.257698	-0.117426
148.000000	53.275600	-0.117282
148.099854	53.294399	-0.117137
148.199951	53.311600	-0.117030
148.299805	53.327900	-0.116939
148.399902	53.344097	-0.116864
148.500000	53.360298	-0.116773
148.599854	53.377998	-0.116672
